名称,摘要
轮式自走收割机变速箱用无极变速轮,本发明涉及一种轮式自走收割机变速箱使用的无极变速轮。本发明轮式自走收割机变速箱用无极变速轮，包括主动盘、被动盘、导向套、弹簧和弹簧座板，导向套右端固定安装有主动盘，被动盘套装在导向套上，被动盘的右端面与主动盘的左端面接触，弹簧座板固定安装在导向套的左端，弹簧套装在安装管上，弹簧左端压在弹簧座板上，弹簧的右端压在被动盘的左端面上，主动盘的左端面与被动盘的盘体的右端面构成环形的皮带安装槽，皮带安装槽的截面呈V形。本无极变速轮能够实现无极变速，使轮式自走收割机换挡变速时手感良好，使用寿命长、噪音小。
果蔬采摘设备及果蔬采摘方法,一种果蔬采摘设备包括智能驱动装置、由智能驱动装置驱动的多自由度机械臂、采摘装置以及控制装置。采摘装置包括柔性壳体以及持拿端，柔性壳体的内腔中填充有磁流变液，该柔性壳体通过持拿端与多自由度机械臂连接，控制装置利用磁流变效应控制采摘装置中磁流变液的磁流变过程，使所述柔性壳体与果蔬相适应。上述果蔬采摘设备，利用磁流变效应，使采摘装置在采摘时与果蔬外形相适应，提高了对果蔬的适应能力。还提供一种果蔬采摘方法。
一种设有拨草轮的割草机,本发明涉及一种割草机，包括一对前轮和一对后轮，所述割草机本体后方设有水平的第一转轴和第二转轴，所述第一、第二转轴上分别设有与所述后轮旋转方向相反的并与草坪接触的拨草轮，所述拨草轮的周向表面间隔设有凸缘。本发明的割草机后端设有拨草轮，草坪上的草被车轮压过之后会向前趴伏，拨草轮通过与车轮的反向旋转将向前趴伏的弯草捋直。
玉米联合收获机传动机构,本发明公开了一种玉米联合收获机传动机构，包括设置在玉米联合收获机同一侧的第一皮带轮、第二皮带轮和第三皮带轮，第一皮带轮安装在动力装置的输出轴上，第二皮带轮安装在剥皮机动力输入轴上；玉米联合收获机底盘下方安装有过桥轴，所述第三皮带轮安装在过桥轴上，过桥轴在玉米联合收获机的底盘下方通至玉米联合收获机的另一侧且该侧的过桥轴通过还田传动装置与还田机的动力输入轴传动连接；所述第一皮带轮与第二皮带轮通过第一皮带传动连接，所述第二皮带轮与所述第三皮带轮通过第二皮带传动连接。本发明简化了玉米联合收获机传动机构的结构、降低了成本，并易于制造、安装和使用，具有十分积极的推广应用价值。
一种苜蓿草地收获调制补水一体机,本发明属于牧草机械领域，涉及一种苜蓿草地收获调制补水一体机，针对于苜蓿刈割后的田间管理措施，刈割后的苜蓿草地急需灌溉，刈割后的苜蓿对水的需求很大，较大的水量补充能够促进苜蓿的快速生长。所述的苜蓿草地收获调制补水一体机结合现有农艺基础，能够一次性完成割草、压扁、输送、补水、覆土工作，刈割压扁后的苜蓿草铺在已经补水覆土后的地面上，一方面压扁后的苜蓿干燥速率加快，另一方面对苜蓿地的补水作业能够使得下一茬的苜蓿可持续较快、较好的生长，还有效的保证收获后苜蓿草的清洁性。
一种防误启割草机,本发明涉及一种割草机，包括割草机本体和连接在所述割草机本体上的操作手柄，所述操作手柄上设有割草机的电启动开关，其特征在于：所述操作手柄主要由用于固定在所述割草机本体上的套管和与所述套管相配的手持插杆构成，所述电启动开关设于所述手持插杆的手持部处，所述手持插杆与所述套管相接处设有相配的导电触点，所述导电触点与所述电启动开关之间连有导线。本发明中的操作手柄主要由可拆分的套管和插杆构成，当割草机停机时，管理人员将操作手柄的取下，这样不仅因为没有启动开关而防止误启，还带有防盗的效果。即使小偷通过搭桥的方式发动了割草机，但也会因为没有办法操作割草机转向而盗窃失败。
一种玉米收获机用果穗苞叶切碎装置,本发明公开了一种玉米收获机用果穗苞叶切碎装置，属于农业收获机械，其结构包括壳体及设置在壳体内部的刀具组合，壳体上开设有苞叶入口、碎苞叶出口；还包括驱动装置、传动转轴，传动转轴横穿于壳体内并通过轴承座安装在壳体两端面上，设置在壳体外部的驱动装置驱动传动转轴转动；刀具组合包括定刀组合与动刀组合，定刀组合包括定刀刀座及定刀片，定刀刀座固定在壳体上，定刀刀座上固定有定刀片，动刀组合包括动刀刀座及动刀片，动刀刀座固定在传动转轴上，动刀刀座上固定有动刀片，传动转轴转动从而使得动刀片转动与定刀片互相配合切割。本发明具有果穗苞叶切碎彻底，传动装置结构简单，籽粒的破碎率低，有效利用空间位置等优点。
甘蔗收割机上的排杂装置,本发明公开了一种甘蔗收割机上的排杂装置，包括上风机、下风机，其中上风机包括驱动箱、上风机马达、风机轴、风机安装座，驱动箱包括出口腔、下部的圆形腔座，圆形腔座与出口腔相连接，驱动箱安装在风机安装座上，风机轴上安装有扇叶机构，风机轴竖直设置，上风机马达固定在驱动箱上，上风机马达与风机轴连接，风机安装座上设有相互连通的圆柱形腔、出蔗腔和入蔗腔，出蔗腔和入蔗腔位于圆柱形腔下方，出蔗腔和入蔗腔左右相对设置，所述封口盖板上设有两路出风口，一路出风口将风力向上吹送，另一路出风口倾斜将风力吹到上风机入口部位。采用本发明的结构，能够有效提升甘蔗的蔗叶剥净率与有效降低蔗段中的含杂率。
一种振动式果实采摘器,一种振动式果实采摘器，属于农、林业果实收获采摘领域。目的是提供一种低成本但高效率，且容易被广大农户掌握和使用的果实采摘器。本发明包括振动发生器、连接固定装置I、连接固定装置II、连接固定装置III和采摘装置，振动发生器是市场常见的曲线锯、马刀锯或往复锯，可为外接电源式或电池充电式，连接固定装置I、II、和III将振动发生器与采摘装置连接在一起，采摘装置用于传递振动至果树实现采摘。其工作原理是利用振动发生器通过连接固定装置带动采摘装置快速振动果树，引起果树和枝干摇晃形成离心力，使得果实脱落。优点是成本低，效率高，容易使用，对果实伤害小，且通过调节振动发生器的速度可采摘多种浆果，如蓝莓、蓝靛果和沙棘等。
一种遥控自走升降油缸式核桃人工辅助采摘机,一种遥控自走升降油缸式核桃人工辅助采摘机，包括小车、发电机、升降油缸、伸缩架、伸缩采收袋和收集箱，小车底盘下表面设有驱动电机和转向电机，驱动电机正反转驱动小车前进或后退，转向电机驱动小车左右转向，升降油缸设置在小车底盘上表面，伸缩架的一端固定在小车底盘上表面，另一端固定在升降油缸上远离底座一端，在小车底盘上表面设有收集箱，伸缩采收袋一端固定在收集箱内，另一端与座椅连接，工作时，人坐在座椅上，启动遥控器开启开关，将小车移动到作业区内，启动双作用力升降油缸，升降油缸上升到达工作高度，伸缩架以及座椅随升降油缸隧动上升，将采摘核桃经采收袋进入收集箱内，作业完成后启动升降油缸使之下降。
坡地微型收割机,本发明涉及收割机领域，尤其涉及一种坡地微型收割机的结构。一种坡地微型收割机，包括有手扶动力总成，传动系统，切割器，斜卧输送系统，分禾器，其主要特点在于在手扶动力总成的减速器前方设有动力输出轴，其与传动系统的联轴器连接；在传动系统的传动主轴中部上方设有一级减速系统，其通过锥齿轮与直齿轮啮合，直齿轮与一级减速输出轴固连，在一级减速输出轴上设有输送主动带轮，通过传动带将动力传递到上方斜卧输送系统；切割器右端底板上设有分禾器；在支撑传动主轴的轴承外圈上设有与减速器机体连接的壳体。本发明具有结构紧凑、轻便，传动效率高、割茬低，适应性强，运转灵活，可靠性强，适应于坡地、梯田、套种田等中、小地块收获多种牧草、细杆农作物和经济作物。
一种液压马达驱动双作用力升降油缸式牛蒡收获机,本发明提供一种液压马达驱动双作用力升降油缸式牛蒡收获机，包括履带拖拉机、双作用力升降油缸、液压马达、开沟器和覆土机构组成，履带拖拉机一端设有取土螺旋绞龙，在绞龙两端设有取土圆盘，取土圆盘取土提供给取土螺旋绞龙，取土螺旋绞龙分为两段，一段左旋，另一夹段右旋，将土汇集到中间，填平开沟器所开的沟，履带拖拉机另一端设有双作用力升降油缸、开沟器和抛土螺旋绞龙，双作用力升降油缸带动开沟器上下垂直运动，在运输状态双作用力升降油缸收缩带动开沟器上升，在田间作业时升降油缸伸长带动开沟器下降，开沟器一端设有锥形钻管，开沟器另一端安装液压马达给开沟器提供动力，开沟器外圆面设有螺旋叶片。
一种摆动梳刷式酿酒葡萄采摘方法和机构,本发明设计了一种摆动梳刷式酿酒葡萄采摘方法和机构，涉及农业机械领域，其特征在于：动力输入单元、摆动单元和梳刷单元。动力输入单元包括整体机架、动力输入链轮、分动链轮、动力分配轴，将输入链轮动力分动提供给摆动单元；摆动单元包括输入链轮、伞齿轮换向器、曲柄、连杆和摆动轴，利用曲柄摇臂四连杆机构将转动转化为摆动轴的摆动，摆动轴上安装有梳刷机构，带动梳刷机构摆动；梳刷单元包括梳刷上架、电机、梳刷轴，柔性拨指，拨指基座利用电机提供的动力，带动柔性拨指对转，实现酿酒葡萄振动梳刷式采摘；作业机可以根据作物的状况进行参数调节，保证作业质量。
