名称,摘要
一种野生甜樱桃木组培快繁的方法,本发明公开了一种野生甜樱桃木组培快繁的方法，它包括以下步骤：S1.切取外植体；S2外植体灭菌；S3.诱导培养：将灭菌后的带芽茎段接种于诱导培养基中进行培养，可诱导腋芽萌发；S4.继代培养：将已萌发的腋芽接种于继代培养基中进行培养，可诱导丛生芽产生；S5.生根培养：将切割的丛生芽接种于生根培养基中进行培养，可诱导其生根；S6.炼苗移栽。本发明采用组培繁殖的手段成功获得四川省巴中市南江县本地野生甜樱桃的无菌苗，并建立组培快繁体系，可在短时间内获得大量无菌后代，即能保持母本原有的优良性状，又能减少病虫害的发生，为实现野生甜樱桃规模工厂化生产提供了基础材料。
一种组蛋白去乙酰化酶抑制剂诱导毛果杨不定芽再生的方法,一种组蛋白去乙酰化酶抑制剂诱导毛果杨不定芽再生的方法，本发明要解决现有毛果杨组培苗作为外植体诱导不定芽成功率低、愈伤组织诱导不定芽周期长的问题，该方法是在组织培养幼苗的培养基中添加0～5μM组蛋白去乙酰化酶抑制剂溶液，诱导毛果杨根尖再生出不定芽的方法。本发明具有以下优点：（1）方法简便有效，不需要复杂的组培体系和培养条件，只需要在普通的杨树组培养基中添加适当浓度的组蛋白去乙酰化酶抑制剂溶液，就能有效诱导不定芽的再生；（2）周期较短，一般经30天左右即可诱导出不定芽。
一种两系超级稻亲本桂科-2S原种的保优高产繁殖方法,本发明提供一种两系超级稻亲本桂科-2S原种的保优高产繁殖方法，包括以下几个步骤：步骤A:桂科-2S大群体表型筛选：种植单株的桂科-2S群体；步骤B:桂科-2S不育位点特异性标记检测；步骤C:桂科-2S指纹图谱分子标记检测；步骤D：桂科-2S第一次人工气候箱低温筛选；步骤E：桂科-2S第二次人工气候箱低温筛选；步骤F:禾兜海南冬季繁殖，将再次割蔸的桂科-2S移栽至海南三亚地区冬繁，成熟时收获种子，即得到桂科-2S原原种。本发明将原种进一步繁殖获得制种上应用的高纯度亲本种子，这对两系杂交稻的发展有非常重要的意义。并且经试验，所获得的原原种的纯度达99.99%以上，且所扩繁获得的原种纯度达99.9%以上。
用银水牛果幼茎再生植株诱导培养基进行植株培养的方法,银水牛果幼茎再生植株诱导培养基及利用其进行植株培养的方法，本发明涉及再生植株诱导培养基及培养方法。本发明目的是为了解决现有银水牛果无性扦插法繁殖的生根率低，用MS培养基培养植株分化率低的技术问题。本发明的培养基由大量元素、微量元素、铁盐、有机质、激素、蔗糖和琼脂组成；其中的激素为6-苄基氨基嘌呤、玉米素和萘乙酸。方法：在4中旬～5月上旬，采集银水牛果的当年生休眠枝条，水培，得到幼茎；将幼茎清洗、消毒后接种银水牛果幼茎再生植株诱导培养基上，接种后，先放入黑暗条件下培养，然后转入光照培养，得到银水牛果再生植株。该培养方法的丛生苗诱导率达80%以上，同时节约成本约50%，种性纯度98%以上。
珠美海棠组培快繁育苗方法,本发明公开了一种珠美海棠组培快繁育苗方法，它包括以下步骤：(1)原材料的处理剪取大田一年生珠美海棠幼树顶芽或侧芽；(2)初代培养接种在诱导培养基上培养，所述培养基为在1升MS基本培养基中加入下述原料及其配比制成：白砂糖10g、琼脂粉4.5g、6-苄氨基嘌呤0.2～0.3mg；(3)增殖培养转接到增殖培养基中培养，所述培养基为在1升MS基本培养基中加入下述原料及其配比制成：白砂糖10g、琼脂粉4.5g、6-苄氨基嘌呤0.6～0.8mg、吲哚丁酸0.1～0.2mg；(4)生根培养放入生根培养基中培养，所述培养基为在1/2MS基本培养基中加入下述原料及其配比制成：白砂糖10g、琼脂粉4.5g、吲哚丁酸0.1～0.2mg；(5)炼苗与移栽。
一种何首乌良种选育方法,本发明提供了一种何首乌良种选育方法，本发明在优质良种的选择上从叶片形状色泽对品种变异进行了筛选，从块茎形状、重量和主要活性成分的含量三个因子考察了单株的个体差异，本发明的良种的筛选效率较常规的单因素筛选考察更高，有利于确定稳定的遗传性状品系；本发明的良种选育方法得到的良种交现有栽种的野生原种增产接近200％；本发明提供良种选育方法可操作性强，方法简单，适合规模化实施。
一种无蔓西洋南瓜选育方法,本发明涉及一种南瓜的选育方法，尤其涉及一种西洋南瓜选育方法，属于植物育种技术领域。目前西洋南瓜都是有蔓的，由于无蔓对有蔓为显性，无蔓与有蔓南瓜杂交，子一代都是无蔓的。本发明不仅选育的是无蔓西洋南瓜，并且利用耐高温、抗病性强的中国南瓜作为材料，通过不同种间杂交，选育的无蔓西洋南瓜又克服了目前西洋南瓜不耐高温、易感病毒病的问题。选育出既优质、抗病性强，又是无蔓的西洋南瓜新品种。
一种促进米斛原球茎芽发生的方法,本发明涉及一种促进米斛原球茎芽发生的方法。该方法首先通过低温联合弱光诱导米斛种胚萌动形成米斛原球茎，然后通过光照联合L-鸟氨酸诱导米斛原球茎增殖形成大量的米斛类原球茎，最后通过低温联合L-鸟氨酸诱导米斛类原球茎萌芽形成米斛原球茎芽。本发明与通过米斛种胚诱导无菌试管苗再获得米斛类原球茎相比，生产周期从7～9个月缩短至3～4个月；不仅避免了外源激素通过原球茎芽富集到米斛植株中而危害人体健康，而且米斛原球茎芽产量高，每克类原球茎可以诱导生成150～200棵米斛原球茎芽。本发明工艺简单、经济可行，本发明获得的米斛原球茎芽既可作为米斛类药品及保健品研发的直接原料；又可作为种苗进行人工栽培。
野生百合快速繁殖的组织培养方法,本发明涉及野生百合快速繁殖的组织培养方法，属于花卉培养技术领域。本发明方法采用百合的蕾期花梗作为百合组培的外植体，同时在培养前，对花梗作了彻底的消毒，在培养基中除采用6-BA、NAA、IBA作为生长素或激素外，还添加MES作为缓冲剂，有效地控制了组织培养过程中的酸碱度，使pH值长期维持在百合外植体分化、增殖和生长的最适的范围内，提高了诱导效率和增殖系数，诱导率为98～100%，每个外植体诱导的不定芽数不低于15个，增殖系数为5～7，生根率为100%且根系健壮，适用于杂交后代优良单株的安全繁殖，为百合野生资源的保护提供了有效的手段。
一种红掌组织培养的方法,一种红掌组织培养的方法，包括步骤①愈伤组织诱导、②不定芽分化、③不定芽继代增殖、末道步骤移栽后养护管理，其特征在于：步骤③当再生苗团块中苗长到株高2cm以上，根1～3条时即作为后续移栽再生苗团块；步骤④：移栽前两周将再生苗团块转移至温室大棚炼苗，移栽前3～5天，打开组织培养瓶瓶盖；步骤⑤大团块应切割成小团块并将株高3cm以上的带根试管苗切下，放入百菌清药液中浸泡30分钟；步骤⑥采用泥炭土或泥炭土、珍珠岩、河沙为栽培基质，移栽再生苗团块和试管苗，基质应距育苗筛盘口1～1.5cm；以小团块作一个移栽单位，以试管苗2～3株作一个移栽单位；步骤⑦移栽后养护管理。提高了试管苗环境适应能力，成活率提高了8％。
一种通过组织培养获得大量秀竹再生植株的方法,本发明公开了一种通过组织培养获得大量秀竹再生植株的方法，包括采用秀竹当年生枝芽饱满的半木质化枝条为外植体，经消毒处理后在经改良的诱导培养基上形成诱导芽，然后，将丛生芽接种到改良的增殖培养基上，诱导大量丛芽产生，再在生根培养基上分化出根，形成完整植株，最后移栽到花盆，完成秀竹组织培养过程。本发明方法填补了秀竹组织培养快速繁殖的空白，为秀竹的园林栽种、大面积绿化奠定了迅速且充足供应的基础，为秀竹的工厂化大规模生产提供了可行的方案。
毛叶木姜子的组织培养方法,本发明涉及植物培养技术领域，具体来说是一种利用组织培养对毛叶木姜子进行快速繁殖的方法，步骤包括(1)培养室的准备；(2)外植体材料筛选及处理；(3)诱导培养；(4)增殖培养；(5)生根培养；(6)苗木移栽；本发明方法成功实现了毛叶木姜子的组培规模化快繁，可周年生产优良的毛叶木姜子组培苗，用此全光照组培育苗方法，几乎可省去所有照明电，极大降低了用电成本，有效解决了组培生产中电费成本高昂的问题，而所用遮光物品大多成本低廉、简便易得，遮光方法操作方便、简单易学。
抗草铵膦紫花苜蓿植株的培养基和土壤筛选方法,本发明主要涉及抗草铵膦紫花苜蓿植株的筛选方法。具体涉及抗草铵膦种质筛选方法。一种抗草铵膦紫花苜蓿植株的培养基筛选方法，其主要特点在于包括如下步骤：(1)MS培养基萌发种子；(2)剂量筛选；(3)甲基磺酸乙酯半致死剂量诱变紫花苜蓿种子；(4)抗草铵膦紫花苜蓿植株筛选；(5)抗性植株再次筛选。本发明与现有技术相比，具有以下优点和效果：本发明简便易行，见效快捷，在短期内可以获得抗除草剂紫花苜蓿的单株。本发明采用的是诱变手段。利用化学诱变剂EMS诱变紫花苜蓿种子产生点突变，通过培养基和土壤筛选两种途径筛选抗除草剂紫花苜蓿单株，不但为常规育种提供了新的种质资源，对其他植物的抗除草剂选育也提供了一定的参考。
抗草甘膦紫花苜蓿植株的筛选方法,本发明主要提供了产生对除草剂具有抗性的紫花苜蓿植株和方法。具体涉及利用化学诱变剂EMS诱变紫花苜蓿，筛选出对除草剂具有抗性的紫花苜蓿植株。一种抗草甘膦紫花苜蓿植株的培养基筛选方法，其特征在于包括如下步骤：(1)MS培养基萌发种子；(2)剂量筛选；(3)甲基磺酸乙酯半致死剂量诱变紫花苜蓿种子；(4)抗草甘膦紫花苜蓿植株筛选；(5)抗性植株再次筛选。本发明的优点简便易行，见效快捷，在短期内可以获得抗除草剂紫花苜蓿的单株。本发明采用的是诱变手段。利用化学诱变剂EMS诱变紫花苜蓿种子产生点突变，通过培养基和土壤筛选两种途径筛选抗除草剂紫花苜蓿单株，不但为常规育种提供了新的种质资源，对其他植物的抗除草剂选育也提供了一定的参考。
