名称,摘要
一种摆动式苗间锄草机械手,本发明属于现代智能农业装备技术领域，具体涉及一种智能锄草机器人的摆动式苗间锄草机械手。本发明的目的在于提供一种适用于不同土地的摆动式苗间锄草机械手，该摆动式苗间锄草机械手在不增加控制难度、且保证较大锄草覆盖率的条件下，减小了锄草机械手对土壤质地的要求。本发明采用槽凸轮机构，将液压马达或电机的连续旋转运动转化为往复摆动运动，使控制简易，硬件寿命增加；采用双面槽凸轮机构，通过设计双面槽凸轮轮廓曲线，使两把锄草刀同速对称运动，在保护区一定的情况下，保证了锄草刀在苗间的覆盖率；将旋转式锄草刀转变成摆动式锄草刀，减少锄草刀与土壤的相对运动，改善锄草刀工作状况；加工安装方便，实用性强。
锯齿锨加工工艺,一种锯齿锨加工工艺，所述锯齿锨的锨身与锨裤为一体，锨身上带有宽度为15mm-5mm的锯齿，锯齿分布在锨身的前面，长度为70-80mm，占锨身身长的1/4。其加工工艺分为：主体模具加工，锯齿模具加工，钻孔，组装，在锯齿上下模的中间，与前期的上下模钻孔同轴的位置钻孔，并且把锯齿上模与锯齿下模的孔钻出螺丝扣；将成型模具经过加热、成型、卷裤、淬火、前处理、喷塑系列工序，带有锯齿锨的产品加工完成。本发明的前部分压制呈锯齿型，增加了使用强度、锋利度，一次完成多种功能，使用安全。本发明克服了现有铁锨强度低、表面粗糙等缺陷，继而在达到高效率、低成本、增强使用性能的同时，提高了使用效率和经济效益。
秸秆支撑切割还田残膜收集机,本发明涉及一种农田地表残膜回收机，尤其是一种可将茎杆还田并进行残膜回收的秸秆支撑切割还田残膜收集机，属于农业机械领域。一种秸秆支撑切割还田残膜收集机，包括主机架、传动装置、限深轮，主机架前方设有悬挂机架，限深轮的下方设有断根铲，主机架上设有拔杆滚筒，扒杆轮，所述拔杆滚筒与扒杆轮相向转动；所述扒杆轮后方设有主动输杆滚筒、被动输杆滚筒，所述主动输杆滚筒与所述被动输杆滚筒相向转动；在所述主动输杆滚筒、被动输杆滚筒的后方设有铡刀滚筒，铡刀滚筒下方设有挡板，挡板下方设有搂膜耙。其结构合理，能满足性能好、地膜回收率高，结构简单、消耗动力小、便于推广的要求，能大大提高工作效率。
换土起垄降盐调理植栽施工方法,本发明公开了一种换土起垄降盐调理植栽施工方法，包括植物处理、起垄开塘、灌剂栽植、培土维护等步骤。本发明方法简便、易操作，使盐碱地区按发挥经济作用，使不可为的盐碱地，变成大有可为的盐碱地，而且植栽成活率达92%以上。同时生长速度提高15%，具有明显的应用效应。实验显示起到明显阻盐效果，将植物栽植1年后，草纸外侧有厚厚的盐霜，5年后草纸、草丝或草绳自动降解。
切拨防堵装置,一种切拨防堵装置，属于农业机械技术领域。包括主轴、连接套板、斜板、破切装置和拨茬防堵装置，所述破切装置安装在主轴中部，拨茬防堵装置为两组，对称于破切装置连接在主轴两端，其拨茬防堵装置的拨茬轮与破切装置的破切圆盘刀成一偏角设置，使两对称拨茬轮成外开“八”字型安装在破切装置端部两侧，拨茬轮同时向后拨动残茬和侧推残茬、秸秆和杂草；所述连接套板对称连接在主轴上破切装置和拨茬防堵装置之间，并与拨茬防堵装置分别连接，工作时，该两连接套板分别与玉米垄作免耕播种机连接。本发明既能破切残茬、秸秆和杂草，又能拨茬，将秸秆、残茬和杂草向侧后方抛出，推至两侧垄沟中，在垄上形成清洁的种床，减少堵塞发生，保证破切质量。
一种播前苗床整地机,本发明公开了一种播前苗床整地机，包括机架以及设置在机架上的碎土装置，所述碎土装置包括前碎土装置和后碎土装置，所述前碎土装置包括弹齿犁铲总成，所述弹齿犁铲总成连接在机架的下方且位于后碎土装置的前方，所述弹齿犁铲总成包括至少三个并排设置的弹齿犁铲，所述每个弹齿犁铲为一个具有弧形结构的弹片。所述弹齿犁铲总成还包括弹齿犁铲固定板、升降立板、扇形调节盘，所述弹齿犁铲上端被夹固在弹齿犁铲固定板，弹齿犁铲固定板又固定在升降立板上，所述升降立板后端通过拐臂与机架铰接，升降立板的前端通过扇形调节盘与机架连接。本发明一次作业就可达到深松碎土整地作业；还能实现弹齿犁铲整体的升降，来调节耕深实现耕深可调性，达到深松或者中耕目的。
田园管理机动力控制装置,本发明公开了一种田园管理机动力控制装置，它包括带车把手的支撑座；支撑座上设有与发动机变速箱传动连接的行走箱和培土箱；行走箱通过传动轴与行走轮传动连接；培土箱通过传动轴与培土犁传动连接；行走箱上设有的速度档杆和进退档杆以及培土箱上设有的培土档杆分别与速度连杆、进退连杆以及培土连杆活动连接；车把手上设有与变速箱传动连接的离合控制装置；行走箱上设有与速度连杆活动连接的速度控制装置以及与进退连杆活动连接的进退控制装置；培土箱上设有与培土连杆活动连接的培土控制装置；车把手与支撑座的连接处设有转向装置。本装置可明显缩短行程距离，有效的避免了由于行程距离大造成的易碰触其他部件的问题。
一种防控黄瓜枯萎病的无毒无残留土壤处理与生物有机肥联用的方法,本发明涉及一种防控黄瓜枯萎病的无毒无残留土壤处理与生物有机肥联用的方法，属于农业集约化生产技术。本发明利用液氨熏蒸扰动原有土壤微生物群落，结合施用专用生物有机肥提高土壤中有益菌数量，降低土壤中尖孢镰刀菌数量(≤8.4×10<sup>3</sup>cfu/g土，尖孢镰刀菌数量在10<sup>4</sup>cfu/g土以下，就能有效防控黄瓜枯萎病)，构建抑病型土壤微生物区系。试验结果表明：用该方法处理连作9年黄瓜枯萎病高发几乎绝产的土壤后，与对照比较，其发病率减少88.5％，黄瓜果实产量增加350％，该方法能有效抑制黄瓜枯萎病，保证集约化黄瓜生产的可持续发展。
一种土地平整装置平整土地的方法,一种土地平整装置平整土地的方法，所述土地平整装置包括机架（9），在机架（9）的前部和后部分别安装有前转动轴（6）和后转动轴（5），所述前转动轴（6）和后转动轴（5）中间部分均为花键轴，且在花键轴的两端为左限位凸出（51）和右限位凸出（52），所述前转动轴（6）和后转动轴（5）在所述左限位凸出（51）和右限位凸出（52）之间的花键轴上分别能轴向滑动地安装有前旋耕平整装置（4）和后旋耕平整装置（3）；所述前转动轴（6）和后转动轴（5）二者的两端面上均安装有驱动带轮（53、54），所述驱动带轮（53、54）能够驱动所述前旋耕平整装置（4）和后旋耕平整装置（3）转动。
旋耕式玉米根茬捡拾机,一种旋耕式玉米根茬捡拾机，属于农业机械技术领域。包括机架、旋耕机和传动机构，所述旋耕机设置在机架前下方，所述机架后下方设一集茬箱，所述机架中部安装一梳茬机构，所述梳茬机构的下方设置一导向输送机构。本发明主要是采用旋耕机将土壤中玉米根茬旋起并抛向后方导向输送机构上，再由导向输送机构上方的梳茬机构将玉米根茬梳理并推送至机架后方集茬箱内，在地头翻转集茬箱卸下根茬，完成捡茬作业。旋耕机采用铰接方式安装在机架前下方，卸下旋耕机可单独进行旋耕作业。整机结构简单，配置合理，工作可靠性高，是一种理想的旋耕式玉米根茬捡拾机。
吲哚乙酸在强化植物修复多环芳烃污染土壤中的应用,本发明涉及污染土壤修复技术领域，公开了吲哚乙酸在强化修复多环芳烃污染土壤中的应用。在多环芳烃污染的土壤中种植禾本科植物，并在植物生长过程中向土壤表面喷施吲哚乙酸的甲醇水溶液；经生长80~90天以后，收获植物体，低温烘干并集中处理，即可。本发明工艺简单，成本低，原位修复，对周围环境不会造成影响和破坏，且对多环芳烃等有机污染土壤的修复效果好，适用于有机污染土壤的修复。
一种芝麻专用播种机,本发明公开了一种芝麻专用播种机，包括:机架以及设置于机架第一端的播种装置，其中，播种装置包括:种料箱、落种管、取种盘、吸风管、吸风机和耧腿，种料箱通过落种管与取种盘第一面连接，吸风机通过吸风管与取种盘第二面连接，取种盘与耧腿连接；取种盘包括：底座、与底座扣合的外壳、垂直穿过底座的第一主轴、及装配在第一主轴第一端并位于底座和外壳之间的转盘；底座上设置有吸风孔以及设置在底座内表面并与吸风孔连接的凹槽，吸风孔与吸风管连通；转盘上设置与凹槽对应排列的圆孔；外壳具有第一接口和第二接口，第一接口与落种管连接，第二接口与耧腿连接。
跨式支撑升降调整地轮总成,跨式支撑升降调整地轮总成，涉及一种地轮总成。本发明为了解决现有的地轮总成连接轴易断裂，无法实现快捷升降调整的问题。外框架呈冂字形结构，外框架的两个侧壁上对称开有竖直方向的长孔，外框架的顶壁上固定连接有丝母，丝杠与丝母螺纹连接，丝杠的上端固定连接有手轮，丝杠的下端置于外框架的两个侧壁之间并与调整臂组件的上端固定连接，调整臂组件的上端置于外框架两个侧壁之间，并与两个长孔滑动连接，调整臂组件的下端两侧转动安装支撑臂，支撑臂位于外框架的两侧壁的外侧，两个支撑臂的中部与外框架的两侧壁下端转动连接，两个支撑臂的下端之间转动连接有地轮。本发明具有结构简单，便于生产制造，成本低和工作效率高的优点。
适宜丘陵山地的茶园耕作施肥一体机,本发明适宜丘陵山地的茶园耕作施肥一体机，包括装在原型机机架上的原型机动力装置、原型机行走轮、原型机辅助动力输出轴，其特征是原型机机架后方装有辅助支架，施肥箱通过支撑柱与辅助支架连接，排肥器位于施肥箱底部，排肥器出口端通过软胶管与排肥管连接，第一端通过第一连接螺栓固定在原型机机架后方的牵引架的第二端通过第二连接螺栓与犁柱铰接，犁柱下端有带深松铧尖和深松立刀刃的深松铧座，犁柱上部有与牵引架尾部上端连接且能绕第二连接螺栓铰接处旋转从而调整深松铧尖入土角度的调节机构。本发明操作简单、工作平稳、耕作深度可控，施肥效果佳。
