名称,摘要
具有玉米籽粒分离收集功能的果穗箱,本发明涉及一种具有玉米籽粒分离收集功能的果穗箱，该果穗箱具有底板、侧壁、前挡板和后挡板。所述底板和前挡板上分布有籽粒分离孔；底板下面带有第一籽粒箱，第一籽粒箱的底部带有籽粒卸粮口；前挡板上带有第二籽粒箱，第二籽粒箱与第一籽粒箱相通。籽粒与玉米穗在进入果穗箱后大部分经底部的籽粒分离孔分离，残余部分在卸粮过程中经前挡板上的籽粒分离孔分离，避免了储存玉米穗时，夹杂的籽粒发热、发霉现象，节省了大量劳动力，减少了玉米损失。
收割机高速收割滚筒,收割机高速收割滚筒，涉及一种小麦收割机的新型脱粒滚筒。本发明由带有支撑轴的筒体、纹杆段、切割齿组和梯形分离板组共同构成，切割齿组与梯形分离板组沿筒体轴线方向在筒体表面按照圆筒均匀螺旋曲线排列成行，在筒体圆周切线方向四等分或六等分排列，相邻的两行位置左右错列。本发明将原小麦收割机轴流滚筒的四大块分离板，重新设计为若干切割齿和若干小块梯形分离板，按照圆筒均匀螺旋曲线有序排列成行和列，使收割机工作时负荷减轻20%－30%，更适用于收割机高速收割，大大提高了收割机的工作效率。使收割机在清晨或阴雨天气收割潮湿的小麦时滚筒不堵塞，麦秸与麦粒分离的更充分，排出的麦秸中无残留麦粒，真正使收割机达到高效节能，进而显著降底了收割机使用成本。
纵轴流式收割机用谷物清选系统,本发明提供了一种纵轴流式收割机用谷物清选系统，其包括机架，所述机架的上部设置有脱粒滚筒和复脱装置，所述脱粒滚筒的下部设置有振动筛，振动筛的左侧设置有清选风机，振动筛的下部设置有杂余水平输送搅龙和出粮水平搅龙，所述杂余水平输送搅龙与设置在机架背部的竖直的杂余传送搅龙连接，杂余传送搅龙与复脱装置连接。本发明采用了振动筛、风机和复脱相结合的特殊设计结构，可以循环进行多次清选，清选更加完全，清选效率高。
一种玉米剥皮脱粒机,本发明涉及一种玉米剥皮脱粒机，包括机架、滚筒、脱粒筛板、电机、皮带轮、前皮带轮、皮带、后皮带轮、抽风机皮带轮、抽风机、进料口、出料口、自动调节装置、剥皮凸起、螺旋筋，机架上方固定滚筒，滚筒上方设有脱粒筛板，滚筒上设有螺旋筋，脱粒筛板前方设有进料口，脱粒筛板尾部设自动调节装置，滚筒前部设前皮带轮，滚筒后部设有后皮带轮，后皮带轮下方设有抽风机，抽风机后侧设有抽风机皮带轮，机架前部下方设有电机，电机前部设有皮带轮，前皮带轮通过皮带连接皮带轮，机架后部下方设有出料口。能对不同大小的带皮玉米进行剥皮、脱粒、筛选，无需人工进行玉米须、玉米叶和玉米粒的筛选，节省人力和效率高，能长时间作业的带皮玉米脱粒装置。
小型联合收割机低损失率脱粒装置,本发明公开了一种小型联合收割机低损失率脱粒装置，包括轴流式脱粒组件和二次脱粒组件，二次脱粒组件固定于轴流式脱粒组件的秸秆出口用于对由该秸秆出口排出的秸秆进行二次脱粒，本发明的小型联合收割机低损失率脱粒装置，能够进行二次脱粒，与现有技术相比，可大幅降低籽粒损失率，且不至于造成脱粒装置内苗穗堵塞，使其性能达到国家标准的要求；整个脱粒装置轴向长度适宜，结构简单，性能优越，不影响小型联合收割机的整体结构布局及平稳性，在现有结构基础上进行改进即可，无需整机重造，能充分利用现有资源，降低设备投入成本，利于推广应用。
联合收割机的脱粒滚筒,一种联合收割机的脱粒滚筒，脱粒滚筒的驱动主轴包括驱动轴头、中段钢管、支承轴头、小圆盘，驱动主轴的中段采用钢管，两端分别嵌入圆钢轴头，且中段钢管上按规定距离熔焊多个小圆盘，所述的圆钢轴头上设有轴向键槽，所述的小圆盘上设有以旋转轴心为圆心均布的多个安装孔，安装在脱粒滚筒的驱动主轴两端的法兰与前后幅盘的连接采用平键连接，熔焊在脱粒滚筒的驱动主轴中间的小圆盘与中部幅盘的连接采用螺栓连接。本发明的脱粒滚筒具有刚性高、重量轻、不变形、传动扭矩大、连接可靠、装拆方便等显著特点。
一种可调式清选筛及具有该清选筛的联合收割机,一种可调式清选筛，该清选筛（42）的筛片组（422）由筛片固定条（422a）、固定筛条（422b）、活动筛条（422c）、筛片活动条（422d）以及构成。本发明还涉及包含该清选筛的联合收割机。本发明无需外设的调节机构，便可以精确调节清选筛板的开度，且结构简单、操作方便，提高清选效率。
能震落草料并且具有分开的弯钩的草料翻晒装置,一种能震落草料并且具有分开的弯钩的草料翻晒装置，其包括执行部分和连接部分，所述执行部分用于执行翻晒操作，其包括外支撑筒体（2）、内支撑筒体（3）和六个翻动钩部件（1），并且每个翻动钩部件（1）在圆周方向上均匀地固定在所述外支撑筒体（2）的圆柱形表面上，六个所述翻动钩部件（1）在所述外支撑筒体（2）的圆柱形的圆周方向上两两相互间隔60度设置，从而使得六个所述翻动钩部件（1）在所述外支撑筒体（2）的圆柱形的圆周方向上均匀分布。
电机旋转形成摆削式玉米脱粒机,本发明公开电机旋转形成摆削式玉米脱粒机，所述机壳为T字形，竖部安装电机和齿轮，横部分为两层，下层为粒仓，上层为弧形状，前部设有脱粒道，粒仓前端设置粒仓门，粒仓门配有仓锁。所述脱粒道后端连接扇槽，与脱粒道连接间设有掉粒口，脱粒道低位比削刀杆低3-5毫米。所述扇槽内设置支点，并安装削刀杆，扇槽配置滑轨。所述电机配置调速器，电机的转子连接齿杆，齿杆能与齿轮相互啮合，齿杆带动齿轮转动。调速器作调节电机转速快慢，电机安装在机壳竖部，由定位件支撑，固定键固定。所述定位件配装齿轮，固定电机，上有盖板封盖。所述齿轮连接转杆，转杆连接削刀杆，转杆带动削刀杆摆动。功能齐全，经济实用。
一种农作物脱粒机,"本发明涉及一种农用机脱粒机，包括一可移动的小车，该小车的机架上安装有用于与地面配合拍打农作物的拍打机构；所述拍打机构包括至少一个距地面一定间隙的拍板,以及与拍板连接的曲柄连杆机构，所述拍板由动力机构通过曲柄连杆机构驱动远离或拍向地面，采用该脱粒机曲柄轴通过链条传动连接；通过动力机构带动曲柄连杆机构运动，从而使得拍板拍打秸秆，其次小车可以移动，操作简单，降低了人工强度，保证了质量。"
参数可调振动逐稿分离试验台,本发明公开了一种参数可调振动逐稿分离试验台，包括机架、通过摆杆机构呈倾斜状装设于机架上的振动筛以及用于驱动振动筛往复摆动的驱动装置，驱动装置包括曲柄、转轴、可调节长度的连杆以及旋转驱动组件，曲柄与转轴相连，曲柄上设有到曲柄旋转中心的安装距离可调节的第一连接机构，连杆的一端与振动筛铰接，连杆的另一端与第一连接机构铰接，振动筛的前上方装设有用于将物料输送至振动筛上的喂料装置，振动筛的正下方设有接料斗，振动筛的后下方设有排杂斗。该试验台不需要更换零部件即可方便快速的调整各工作参数，为研究影响筛分效率的因素，寻找提高振动逐稿分离工作效率的措施提供依据，便于设计出结构合理优化的振动逐稿分离系统。
一种川贝母鲜鳞茎的储藏方法,本发明提供了一种川贝母鲜鳞茎的储藏方法。将新鲜川贝母鳞茎平铺于晒席上，将已铺满川贝母鳞茎的晒席放置于阴凉通风、干燥处进行敞晾；将处理后的川贝母鳞茎放入硫酸铜溶液中浸泡2～6h，将川贝母鳞茎滤出，放置在光照强度为4000～8000Lx照射8～12h；取已过20～60目筛湿度为70～90%的沙，平铺于储藏室内，厚度为10～15cm，然后平铺一层川贝母鳞茎，用杀菌剂喷洒川贝母鳞茎层；最后在川贝母鳞茎层表面平铺一层厚度为8～12cm的沙。本发明解决了现有技术川贝母鲜鳞茎储藏过程中出现霉变、腐烂及虫蛀问题，同时提高川贝母的出苗率，改善川贝母后期的生长状况，进而提高了川贝母的产量，其步骤简单，操作方便。
稻草秸秆破碎机,本发明公开了一种破碎机，尤其是一种稻草秸秆破碎机；本发明的目的是一种一个小时便能生产加工出10吨稻草秸秆的稻草秸秆破碎机；它包括机架、电机、传动轴、输送带、滚动轴、物料加工箱、主轴、刀片、筛网、输送管道、吸风机、出料管、蜗轮减速机等；它具有结构简单、使用方便和设计合理等特点。
立式多级秸秆粉碎机,一种立式多级秸秆粉碎机。它包括机座，其特征是机座上带顶盖的外机壳内安设由底层筒体、中层筒体及上层筒体形成的内筛筒，分别安设在底层筒体内的方齿锤片粉碎刀与凹槽锤片粉碎刀、中层筒体内的小弯刃粉碎刀与大弯刃粉碎刀、上层筒体内的粗切刀，并一一串装在驱动电机的传动轴上，底层筒体、中层筒体及上层筒体的周壁与内底面上均分布筛孔，底层筒体、中层筒体及上层筒体各由法兰座联接固定，中层筒体的下左、右中层震动臂与底层筒体的左、右底层震动臂均分别重叠后的上、下端面处分别设左上、下弹簧及右上、下弹簧，并分别由螺栓与调节螺母联接在左、右震动臂座上，且还在其上设一左、右震动马达。本发明适用于粉碎秸秆。
一种基于光伏瓦的保温粮仓屋顶结构,本发明涉及粮仓屋顶技术领域，公开了一种基于光伏瓦的保温粮仓屋顶结构，包括粮仓屋顶，粮仓屋顶上安装有钢构架，钢构架的两个倾斜的侧面上铺设有若干光伏瓦组件，钢构架包括若干平行的人字形支架，人字形支架由方管制成，粮仓屋顶的两侧设有钢构架安装座，粮仓外部墙壁上设有冷却盘管，人字形支架的两端分别与钢构架安装座连接，冷却盘管内的水可以流入每一个人字形支架内，粮仓屋顶上设有逆变器，逆变器上连接有接线盒，粮仓内设有与接线盒连接的第一制冷机、第二制冷机，冷却盘管上还设有与接线盒连接的水泵。因此，本发明能把屋顶的热量带走，减少热量传递到粮仓内，起到粮食保鲜的效果，极大的降低粮食保鲜成本。
