"patent_id","名称","申请号","摘要"
"11913880","插秧同步施肥开沟覆土装置","CN201410506755.9","本发明提供一种插秧同步施肥用开沟覆土装置，能够避免漂肥现象，提高肥料利用率。一种插秧同步施肥开沟覆土装置，包括左右开沟器和左右覆土板，左右开沟器设置在秧船底部两侧；左右覆土板设置在秧船底部两侧，且设置在左右开沟器后方；左右开沟器包括开沟体和固定在开沟体后端的导肥体，开沟体呈楔形，且上表面具有定位台阶，导肥体具有壳体和导肥管，其中壳体内部具有空腔，导肥管安装在壳体上并与壳体空腔相通。"
"11913881","一种环形蒜瓣接种装置","CN201410505719.0","本申请公开了一种环形蒜瓣接种装置，包括转轴、以该转轴的轴线为中心轴的圆环形的挡片以及分别与转轴的轴线垂直并环设于转轴侧壁上的多个接种通道组，接种通道组包括至少两个接种通道，接种通道内部中空，其一端固定于转轴侧壁上，另一端连接于挡片并形成开口端，接种通道的开口端设有挡板，接种通道一侧设有滑盖板，由此，通过接种通道和大蒜通道对接，使蒜瓣进入到接种通道中，并旋转到另一端，再配合播种装置，提高大蒜的种植效率，提高产量，而且其结构简单，制造成本低。"
"11915799","带有自动差速锁定功能的插秧机液压系统","CN201310075629.8","本发明涉及一种带有自动差速锁定功能的插秧机液压系统，包括油箱、油泵、若干电磁阀和若干马达，其包括前轮驱动油路、后轮驱动油路以及插植油路，所述的前轮驱动油路与两个前轮驱动马达相连，两个前轮驱动马达之间设有一个同步阀，所述的后轮驱动油路与两个后轮驱动马达相连，两个后轮驱动马达之间也设有同步阀，各同步阀的两个输出端之间均通过一个通断阀相连，所述的插植油路与一个插植马达相连，各通断阀的控制电路与一个设于转向器的角度感应器相连。本发明实现了结构简单、重最轻、布局方便、故障率低、维护成本低，且为插秧机向多功能化发展奠定基础的全液压插秧机的液压系。"
"11916043","一种全四轮导向插秧机","CN201310123105.1","本发明涉及一种全四轮导向插秧机，包括插植机构、液压驱动系统、车架，车架下设有车轮，所述的车轮分别设有一个与之对应的驱动马达，每个车轮的轮轴分别与一个转向立柱相连，该转向立柱与转向系统相连。本发明实现在变换作业区域时，能够准确、灵活、流畅、即时的入位。"
"11917801","一种云烟85烟叶提钾施肥的方法","CN201310549579.2","本发明属于烤烟栽培技术领域，具体涉及一种云烟85提钾施肥的方法。该方法包括给云烟施入钾肥，其特征在于：在栽种烟草时施入一定量的含钾的基肥，在进入旺长期之前和当烤烟中50%以上现蕾后进行打顶时对烤烟进行钾肥追肥，其中含钾的基肥的施入量为钾肥整体施入质量的60%-70%，进入旺长期之前追施钾肥的施入质量为15%-20%，50%以上现蕾后进行打顶时。追施钾肥的施入质量为15%-20%。精确了钾肥的施肥时期、追肥时期和用量，可减少钾肥的浪费，在保证产量的同时，还能提高烟叶的含钾量。取采收的烟叶进行分析，测得烟叶的含钾量为3.13%，且高于优质烟叶含钾量≥2%的标准。"
"11918232","苗移植机","CN201310069586.2","一种苗移植机，具有：苗栽种装置，其设在移动机体上，具有苗栽种器具，该苗栽种器具随着栽种驱动轴的转动而周期性地上下移动，突入垄而形成苗栽种用孔，并且栽种苗；以及苗供给装置，该苗供给装置配置在该苗栽种装置的上方，将苗供给到上升位置的苗栽种器具，在苗栽种装置的苗栽种器具的前方设有扩大孔挖掘机构，该扩大孔挖掘机构从苗栽种用孔的形成预定位置的跟前到前方形成比苗栽种用孔浅且大的扩大孔。所述扩大孔挖掘机构具有锄部件，该锄部件与苗栽种器具的上下移动相联动而进行上下移动，从而形成碗形的扩大孔，该扩大孔在苗栽种用孔的形成预定位置达到底部。采用本发明，能一边栽种苗一边挖掘在苗栽种用孔的形成预定位置达到底部的扩大孔。"
"11918530","水稻种子通气浸种催芽法","CN201310753418.5","本发明属于水稻种植领域，是水稻种子催芽中的种子通气浸种方法，将水稻种子浸于浸种溶液中,然后向浸水稻种中按每隔10分钟通气5-10分钟进行通气，浸种催芽过程前24-72小时温度控制25℃，随后24-48小时温度调节到32℃恒温的条件下浸种，直至种子破胸露白，随后24小时温度调节到26℃催芽。本发明方法在浸种过程中，向浸种溶液底部通入空气，保证了浸泡溶液中空气的含氧量，解决浸种过程中水中缺氧的问题；通过本发明方法，水稻种子发芽率为83.4%，比不通气浸种催芽发芽率65.7%提高27%，显著提高种子的发芽率；种子发芽率提高可节省种子成本，特别是节省杂交稻种子成本，同时，稳定水稻生产。"
"11918706","一种施肥量可调的步行式果树深施肥器","CN201310732947.7","本发明公开了一种施肥量可调的步行式果树深施肥器，包括肥料控制部分总成、行进部分总成和打孔部分总成，所述肥料控制总成用于放置和输送肥料，所述行走部分总成用于带动所述施肥器行走，所述打孔部分总成用于在果树周围土壤打孔，所述肥料控制部分总成和所述打孔部分总成安装于所述行进部分总成上，所述肥料控制部分总成位于所述打孔部分总成上方，两者通过导管连接。本发明提供的果树深施肥装置重点解决施肥量控制不精确的问题，可以使肥料得到充分利用和节约，保护环境。机型以瘦长为特色，即符合人正常站立时最舒服的高度，适合单人操作，灵活方便。"
"11919076","一种转筒式芋头穴播机","CN201410087236.3","本发明提供一种转筒式芋头穴播机，包括拖拉机、起垄铲、整平器、开沟器、种薯箱、地轮，种薯箱固定安装在机架的上方，地轮安装在机架上，地轮轴贯穿主动辊筒，主动辊筒与地轮轴同步转动，传动皮带缠绕在主动辊筒、从动辊筒和张紧轮的外圆面上，转桶按一定间隔固定在传动皮带上，随传动皮带转动，转桶从种箱底面外表面内穿过进入种薯箱内，种薯箱内的芋头落入转桶内，芋头随转桶转动，当转桶转动到种薯管口处，转桶内的芋头落入种薯管内的导向槽中，沿导向槽滑动到开沟器所开的沟中，拖拉机牵引机架前进，起垄铲翻起土壤起垄，喷头喷洒除草剂，整平器将垄整成梯形，开沟器在梯形垄上开沟，覆土器将播种行覆土。"
"11919175","车载果树施肥挖坑机","CN201410092547.9","本发明创造提供一种车载果树施肥挖坑机，主要由包括行走机构、动力机构、传动系统、挖坑机构和机架组成，所述行走机构为农用三轮车，动力机构包括柴油机及液压系统，用于驱动行走机构、传动系统和挖坑机构。传动系统包括能够使所述挖坑机构上下方向运动的升降机构、使所述挖坑机构水平方向运动的摇臂机构、使所述挖坑机构伸缩运动的伸缩机构和使所述挖坑机构钻头转动的驱动机构。挖坑机构包括可上下移动的中心钻头、位于中心钻头两侧的两个内钻头和两个外钻头，五钻一体，既能沿果树直线挖坑，又能绕果树弧形挖坑。升降架与摇臂的结合，车身宽度低、坑距均匀、数量密集、挖坑效率高，可广泛应用于桃树，梨树，苹果树等挖坑施肥作业。"
"11919514","水田施肥装置施肥位置与运输位置转换机构","CN201410151999.X","水田施肥装置施肥位置与运输位置转换机构属于农业机械；在导向套筒的上、下部上分别固装上、下套筒，套装压力弹簧的伸缩管插装在下套筒内，定位销插装在下套筒上的下滑槽内，定位销里端部与伸缩管连接，施肥靴配装在伸缩管下端部上，带有短、长凸台齿的转动圆管插装在导向套筒内，凸台式套筒插装在上套筒内，调节手杆插装在上套筒上的上滑槽内，调节手杆里端部与凸台式套筒连接，套筒内衬固装在上套筒上部上；本机构实现了对单个施肥装置的施肥位置与运输位置的转换调节，提高了配装施肥装置的水田作业机具对不同施肥作业要求的适应能力，具有结构设计新颖合理、调节操作简易方便、使用可靠的特点。"
"11919903","一种错台式宽窄株距插秧机及其控制方法","CN201410250886.5","本发明涉及一种错台式宽窄株距插秧机，包括行走机构、驱动机构、插植机构以及苗台，插植机构包括若干插植箱，每个插植箱分别设有左右各一个回转箱，每个回转箱的两端分别设有一个插植臂，相邻的插植箱上的回转箱相互之间前后错开，使得各回转箱组成前后两组，所述的苗台设有一一对应于各插植箱的苗槽，插植机构设有一个横向设置的主输入轴，该主输入轴分别与所述的插植箱的动力输入端相连，所述的驱动机构为间歇式驱动机构。本发明可以方便的实现宽窄株距插秧，并且以组为单位，互为相邻的三组秧苗构成三角形布置。"
"11920224","膜上移苗垂直压穴机","CN201310143582.4","本发明公开了一种膜上移苗垂直压穴机包括轮圈主体、压板主体和座板主体组成。轮圈一面的内径卡套在撑圈板的外径里用电焊焊牢，两轮圈向外一面敞开，轮圈一周钻有穿刀孔，穿刀孔两侧钻有相应的螺孔，两侧的轮圈高于中间的连接板。压板下面两侧焊有四条直板，直板下部两板间串着三根滚压轴，滚压轴中间套装着滚压轴承，滚压轴向外的一头由插销固定。稳簧圈点焊在轮圈内径面穿刀孔周边，圆锥刀穿套着刀弹簧，小头插放在穿刀孔里，刀弹簧下头套着稳簧圈上头顶着两侧的刀轴。本发明能做到洞穴光滑、便利放苗、深浅可调方便实用。圆锥刀及轮圈上不缠绕残膜和粘贴泥土。一机一日能完成作业200于亩，是人工的70倍。"
